Contig	Start	End	Strand	Pos
NZ_CP085987.1	3753135	3753251	1	3540
NZ_CP085987.1	3753398	3753754	1	3541
NZ_CP085987.1	3753744	3754124	-1	3542
NZ_CP085987.1	3754194	3754814	1	3543
NZ_CP085987.1	3754840	3755829	1	3544
NZ_CP085987.1	3755870	3756253	1	3545
NZ_CP085987.1	3756361	3756729	1	3546
NZ_CP085987.1	3756740	3757165	1	3547
NZ_CP085987.1	3757223	3757492	1	3548
NZ_CP085987.1	3757428	3757841	-1	3549
NZ_CP085987.1	3757983	3759359	-1	3550
NZ_CP085987.1	3759381	3760670	-1	3551
NZ_CP085987.1	3760722	3761669	-1	3552
NZ_CP085987.1	3761685	3762194	-1	3553
NZ_CP085987.1	3762326	3763450	1	3554
NZ_CP085987.1	3763422	3763895	1	3555
NZ_CP085987.1	3763922	3764464	1	3556
NZ_CP085987.1	3764469	3765041	1	3557
NZ_CP085987.1	3765043	3765864	1	3558
NZ_CP085987.1	3765861	3766118	1	3559
NZ_CP085987.1	3766094	3766648	-1	3560
NZ_CP085987.1	3768309	3768563	1	3561
NZ_CP085987.1	3773247	3773468	-1	3562
NZ_CP085987.1	3773704	3776817	-1	3563
NZ_CP085987.1	3776829	3777986	-1	3564
NZ_CP085987.1	3778400	3779062	1	3565
NZ_CP085987.1	3779065	3781164	-1	3566
NZ_CP085987.1	3781315	3781479	-1	3567
NZ_CP085987.1	3781562	3782446	-1	3568
NZ_CP085987.1	3782532	3782828	-1	3569
NZ_CP085987.1	3782854	3783819	-1	3570
NZ_CP085987.1	3784251	3784394	1	3571
NZ_CP085987.1	3784480	3785361	-1	3572
NZ_CP085987.1	3785373	3786824	-1	3573
NZ_CP085987.1	3786814	3787056	-1	3574
NZ_CP085987.1	3787165	3788514	-1	3575
NZ_CP085987.1	3788525	3788995	-1	3576
NZ_CP085987.1	3789388	3789987	-1	3577
NZ_CP085987.1	3789988	3790992	-1	3578
NZ_CP085987.1	3791105	3792079	-1	3579
NZ_CP085987.1	3792283	3794223	1	3580
NZ_CP085987.1	3794531	3795574	1	3581
NZ_CP085987.1	3795639	3796691	1	3582
NZ_CP085987.1	3796691	3797182	1	3583
NZ_CP085987.1	3797191	3797784	1	3584
NZ_CP085987.1	3797774	3799243	1	3585
NZ_CP085987.1	3799350	3803150	1	3586
NZ_CP085987.1	3803295	3804740	1	3587
NZ_CP085987.1	3804863	3805792	-1	3588
NZ_CP085987.1	3805974	3806177	1	3589
NZ_CP085987.1	3806185	3807117	1	3590
NZ_CP085987.1	3807123	3809090	1	3591
NZ_CP085987.1	3809262	3809534	1	3592
NZ_CP085987.1	3809594	3809860	-1	3593
NZ_CP085987.1	3809964	3810227	-1	3594
NZ_CP085987.1	3810592	3811062	-1	3595
NZ_CP085987.1	3811476	3812414	1	3596
NZ_CP085987.1	3812534	3813163	1	3597
NZ_CP085987.1	3813150	3813815	1	3598
NZ_CP085987.1	3814026	3815294	1	3599
NZ_CP085987.1	3815327	3816226	1	3600
NZ_CP085987.1	3816226	3816843	1	3601
NZ_CP085987.1	3816999	3817253	1	3602
NZ_CP085987.1	3817269	3819044	1	3603
NZ_CP085987.1	3819060	3820361	1	3604
NZ_CP085987.1	3820414	3821112	1	3605
NZ_CP085987.1	3821146	3822216	-1	3606
NZ_CP085987.1	3822309	3823676	-1	3607
NZ_CP085987.1	3823833	3824231	-1	3608
NZ_CP085987.1	3824424	3825548	1	3609
NZ_CP085987.1	3825851	3826279	1	3610
NZ_CP085987.1	3826295	3826687	1	3611
NZ_CP085987.1	3826845	3827639	1	3612
NZ_CP085987.1	3827902	3828540	1	3613
NZ_CP085987.1	3828546	3829046	1	3614
NZ_CP085987.1	3829164	3829946	1	3615
NZ_CP085987.1	3830081	3830974	1	3616
NZ_CP085987.1	3831090	3832580	1	3617
NZ_CP085987.1	3832627	3833316	1	3618
NZ_CP085987.1	3833313	3834188	1	3619
NZ_CP085987.1	3834185	3834652	1	3620
NZ_CP085987.1	3834735	3836015	-1	3621
NZ_CP085987.1	3836002	3837255	-1	3622
NZ_CP085987.1	3837372	3838475	-1	3623
NZ_CP085987.1	3838682	3840100	-1	3624
NZ_CP085987.1	3840110	3844570	-1	3625
NZ_CP085987.1	3845242	3846171	1	3626
NZ_CP085987.1	3846265	3848601	1	3627
NZ_CP085987.1	3848828	3849481	1	3628
NZ_CP085987.1	3849478	3850206	1	3629
NZ_CP085987.1	3850281	3850913	-1	3630
NZ_CP085987.1	3851162	3851434	-1	3631
NZ_CP085987.1	3851431	3852285	-1	3632
NZ_CP085987.1	3852331	3852822	-1	3633
NZ_CP085987.1	3852940	3853227	-1	3634
NZ_CP085987.1	3853250	3854683	-1	3635
NZ_CP085987.1	3854731	3855456	-1	3636
NZ_CP085987.1	3855463	3856017	-1	3637
NZ_CP085987.1	3855986	3856561	-1	3638
NZ_CP085987.1	3856558	3857124	-1	3639
NZ_CP085987.1	3857145	3858131	-1	3640
NZ_CP085987.1	3858145	3859122	-1	3641
NZ_CP085987.1	3859335	3860147	1	3642
NZ_CP085987.1	3860155	3860937	1	3643
NZ_CP085987.1	3860942	3861493	1	3644
NZ_CP085987.1	3861512	3862147	1	3645
NZ_CP085987.1	3862147	3862443	1	3646
NZ_CP085987.1	3862592	3862885	1	3647
NZ_CP085987.1	3862939	3864198	1	3648
NZ_CP085987.1	3864256	3864543	-1	3649
NZ_CP085987.1	3864775	3865887	-1	3650
NZ_CP085987.1	3866004	3866315	1	3651
NZ_CP085987.1	3866335	3866592	1	3652
NZ_CP085987.1	3866722	3867687	1	3653
NZ_CP085987.1	3867703	3868875	1	3654
NZ_CP085987.1	3869007	3870440	-1	3655
NZ_CP085987.1	3870533	3870634	1	3656
NZ_CP085987.1	3870688	3871164	1	3657
NZ_CP085987.1	3871320	3871652	-1	3658
NZ_CP085987.1	3871740	3872366	1	3659
NZ_CP085987.1	3872461	3874404	1	3660
NZ_CP085987.1	3874509	3875357	1	3661
NZ_CP085987.1	3875350	3876687	1	3662
NZ_CP085987.1	3876910	3877242	1	3663
NZ_CP085987.1	3877678	3878742	1	3664
NZ_CP085987.1	3878828	3880171	-1	3665
NZ_CP085987.1	3880799	3881251	1	3666
NZ_CP085987.1	3881279	3882781	1	3667
NZ_CP085987.1	3882806	3885484	1	3668
NZ_CP085987.1	3885705	3886106	1	3669
NZ_CP085987.1	3886106	3887050	1	3670
NZ_CP085987.1	3887201	3887470	1	3671
NZ_CP085987.1	3887682	3889847	1	3672
NZ_CP085987.1	3889957	3890841	1	3673
NZ_CP085987.1	3891020	3892909	1	3674
NZ_CP085987.1	3893063	3894307	1	3675
NZ_CP085987.1	3894368	3894898	-1	3676
NZ_CP085987.1	3895057	3895776	1	3677
NZ_CP085987.1	3895754	3896761	-1	3678
NZ_CP085987.1	3896939	3897817	-1	3679
NZ_CP085987.1	3897826	3898821	-1	3680
NZ_CP085987.1	3899038	3899562	1	3681
NZ_CP085987.1	3899556	3900059	1	3682
NZ_CP085987.1	3900046	3900363	-1	3683
NZ_CP085987.1	3900401	3900844	1	3684
NZ_CP085987.1	3900824	3901342	-1	3685
NZ_CP085987.1	3901473	3902108	1	3686
NZ_CP085987.1	3902175	3902750	-1	3687
NZ_CP085987.1	3902760	3903350	-1	3688
NZ_CP085987.1	3903372	3903767	-1	3689
NZ_CP085987.1	3903725	3905767	-1	3690
NZ_CP085987.1	3905831	3906694	1	3691
NZ_CP085987.1	3906852	3907625	-1	3692
NZ_CP085987.1	3907736	3908779	-1	3693
NZ_CP085987.1	3908823	3910196	-1	3694
NZ_CP085987.1	3910200	3910484	-1	3695
NZ_CP085987.1	3910515	3910979	-1	3696
NZ_CP085987.1	3910994	3912265	-1	3697
NZ_CP085987.1	3912463	3913269	-1	3698
NZ_CP085987.1	3913256	3914683	-1	3699
NZ_CP085987.1	3914710	3915624	-1	3700
NZ_CP085987.1	3915635	3916489	-1	3701
NZ_CP085987.1	3916823	3917656	1	3702
NZ_CP085987.1	3917667	3918614	1	3703
NZ_CP085987.1	3918854	3920425	-1	3704
NZ_CP085987.1	3920955	3921725	1	3705
NZ_CP085987.1	3921751	3922641	1	3706
NZ_CP085987.1	3922739	3923884	1	3707
NZ_CP085987.1	3923903	3924463	-1	3708
NZ_CP085987.1	3925683	3926621	1	3709
NZ_CP085987.1	3926719	3927708	1	3710
NZ_CP085987.1	3927729	3929060	1	3711
NZ_CP085987.1	3929126	3930334	1	3712
NZ_CP085987.1	3930368	3932662	1	3713
NZ_CP085987.1	3932732	3934096	1	3714
NZ_CP085987.1	3934412	3935743	1	3715
NZ_CP085987.1	3935769	3937079	1	3716
NZ_CP085987.1	3937192	3937356	-1	3717
NZ_CP085987.1	3937380	3938081	-1	3718
NZ_CP085987.1	3938186	3939082	1	3719
NZ_CP085987.1	3939121	3939486	-1	3720
NZ_CP085987.1	3939610	3940596	-1	3721
NZ_CP085987.1	3940664	3941149	-1	3722
NZ_CP085987.1	3941294	3941593	-1	3723
NZ_CP085987.1	3941590	3941988	-1	3724
NZ_CP085987.1	3941991	3942296	-1	3725
NZ_CP085987.1	3942338	3942706	-1	3726
NZ_CP085987.1	3942851	3943234	-1	3727
NZ_CP085987.1	3943238	3943900	-1	3728
NZ_CP085987.1	3944350	3945594	-1	3729
NZ_CP085987.1	3945849	3946817	-1	3730
NZ_CP085987.1	3947090	3948088	-1	3731
NZ_CP085987.1	3948177	3948869	-1	3732
NZ_CP085987.1	3949021	3949518	-1	3733
NZ_CP085987.1	3949604	3950740	1	3734
NZ_CP085987.1	3950821	3952839	-1	3735
NZ_CP085987.1	3953010	3954389	-1	3736
NZ_CP085987.1	3954819	3956339	1	3737
NZ_CP085987.1	3956727	3958292	1	3738
NZ_CP085987.1	3958289	3958933	-1	3739
NZ_CP085987.1	3959168	3959935	1	3740
NZ_CP085987.1	3960193	3961974	-1	3741
NZ_CP085987.1	3961964	3963001	-1	3742
NZ_CP085987.1	3963005	3963571	-1	3743
NZ_CP085987.1	3963588	3964169	-1	3744
NZ_CP085987.1	3964313	3964534	1	3745
NZ_CP085987.1	3964565	3965068	1	3746
NZ_CP085987.1	3965078	3965305	1	3747
NZ_CP085987.1	3965526	3965720	1	3748
NZ_CP085987.1	3965720	3966121	1	3749
NZ_CP085987.1	3966189	3966422	1	3750
NZ_CP085987.1	3966413	3967273	1	3751
NZ_CP085987.1	3967270	3969291	1	3752
NZ_CP085987.1	3969411	3969617	1	3753
NZ_CP085987.1	3969591	3969860	-1	3754
NZ_CP085987.1	3969911	3970972	-1	3755
NZ_CP085987.1	3970969	3972744	-1	3756
NZ_CP085987.1	3972905	3973708	1	3757
NZ_CP085987.1	3973770	3974792	1	3758
NZ_CP085987.1	3974796	3975497	1	3759
NZ_CP085987.1	3975543	3976046	1	3760
NZ_CP085987.1	3976043	3976549	1	3761
NZ_CP085987.1	3976546	3977253	1	3762
NZ_CP085987.1	3977250	3978377	1	3763
NZ_CP085987.1	3978374	3978829	1	3764
NZ_CP085987.1	3978839	3979132	1	3765
NZ_CP085987.1	3979129	3979470	1	3766
NZ_CP085987.1	3979470	3979802	1	3767
NZ_CP085987.1	3979949	3980206	1	3768
NZ_CP085987.1	3980394	3982364	1	3769
NZ_CP085987.1	3982361	3982690	1	3770
NZ_CP085987.1	3982687	3983871	1	3771
NZ_CP085987.1	3983864	3984451	1	3772
NZ_CP085987.1	3984461	3986695	1	3773
NZ_CP085987.1	3986708	3987262	1	3774
NZ_CP085987.1	3987252	3987977	1	3775
NZ_CP085987.1	3987949	3988494	1	3776
NZ_CP085987.1	3988497	3990197	1	3777
NZ_CP085987.1	3990949	3991134	1	3778
NZ_CP085987.1	3991104	3991868	1	3779
NZ_CP085987.1	3992192	3992698	1	3780
NZ_CP085987.1	3992822	3994804	-1	3781
NZ_CP085987.1	3994819	3996564	-1	3782
NZ_CP085987.1	3996800	3997015	-1	3783
NZ_CP085987.1	3997243	3998256	1	3784
NZ_CP085987.1	3998507	3999118	-1	3785
NZ_CP085987.1	3999225	3999584	1	3786
NZ_CP085987.1	3999682	4000503	1	3787
NZ_CP085987.1	4000608	4001849	-1	3788
NZ_CP085987.1	4001912	4002526	-1	3789
NZ_CP085987.1	4002768	4004069	1	3790
NZ_CP085987.1	4004187	4007030	1	3791
NZ_CP085987.1	4007078	4008511	1	3792
NZ_CP085987.1	4008971	4010650	-1	3793
NZ_CP085987.1	4010669	4011289	-1	3794
NZ_CP085987.1	4011553	4011756	1	3795
NZ_CP085987.1	4011830	4012129	-1	3796
NZ_CP085987.1	4012566	4013219	1	3797
NZ_CP085987.1	4013390	4014067	-1	3798
NZ_CP085987.1	4014082	4014753	-1	3799
NZ_CP085987.1	4014773	4016569	-1	3800
NZ_CP085987.1	4016969	4017145	1	3801
NZ_CP085987.1	4017212	4017985	-1	3802
NZ_CP085987.1	4018126	4018914	1	3803
NZ_CP085987.1	4018976	4020139	-1	3804
NZ_CP085987.1	4020145	4020816	-1	3805
NZ_CP085987.1	4021029	4022498	-1	3806
NZ_CP085987.1	4022705	4023337	1	3807
NZ_CP085987.1	4023334	4023756	1	3808
NZ_CP085987.1	4023781	4024608	1	3809
NZ_CP085987.1	4024608	4025189	1	3810
NZ_CP085987.1	4025217	4027109	1	3811
NZ_CP085987.1	4027234	4027548	-1	3812
NZ_CP085987.1	4027580	4027804	-1	3813
NZ_CP085987.1	4027901	4028605	-1	3814
NZ_CP085987.1	4028675	4029007	1	3815
NZ_CP085987.1	4029190	4030050	1	3816
NZ_CP085987.1	4030648	4031352	1	3817
NZ_CP085987.1	4031413	4032249	-1	3818
NZ_CP085987.1	4032249	4033052	-1	3819
NZ_CP085987.1	4033113	4033928	-1	3820
NZ_CP085987.1	4034236	4035087	-1	3821
NZ_CP085987.1	4035074	4035781	-1	3822
NZ_CP085987.1	4035843	4036547	-1	3823
NZ_CP085987.1	4036594	4037862	-1	3824
NZ_CP085987.1	4037937	4038644	-1	3825
NZ_CP085987.1	4038641	4038877	-1	3826
NZ_CP085987.1	4038874	4039236	-1	3827
NZ_CP085987.1	4039254	4040948	-1	3828
NZ_CP085987.1	4041000	4041422	-1	3829
NZ_CP085987.1	4041458	4041733	-1	3830
NZ_CP085987.1	4041747	4042097	-1	3831
NZ_CP085987.1	4042169	4042603	1	3832
NZ_CP085987.1	4042710	4043087	-1	3833
NZ_CP085987.1	4043132	4043407	-1	3834
NZ_CP085987.1	4043520	4043774	1	3835
NZ_CP085987.1	4043887	4045092	-1	3836
NZ_CP085987.1	4045174	4045797	1	3837
NZ_CP085987.1	4045775	4046398	-1	3838
NZ_CP085987.1	4046469	4046855	-1	3839
NZ_CP085987.1	4046848	4047168	-1	3840
NZ_CP085987.1	4047612	4048817	1	3841
NZ_CP085987.1	4048869	4048973	1	3842
NZ_CP085987.1	4049183	4050391	-1	3843
NZ_CP085987.1	4050443	4051132	1	3844
NZ_CP085987.1	4051382	4051681	-1	3845
NZ_CP085987.1	4051745	4051975	-1	3846
NZ_CP085987.1	4052029	4052808	-1	3847
NZ_CP085987.1	4052864	4053787	-1	3848
NZ_CP085987.1	4053793	4054308	-1	3849
NZ_CP085987.1	4054532	4055251	1	3850
NZ_CP085987.1	4055285	4055989	-1	3851
NZ_CP085987.1	4056394	4057509	1	3852
NZ_CP085987.1	4057590	4061243	1	3853
NZ_CP085987.1	4061353	4062597	1	3854
NZ_CP085987.1	4062629	4063564	1	3855
NZ_CP085987.1	4063606	4065780	-1	3856
NZ_CP085987.1	4066312	4066623	-1	3857
NZ_CP085987.1	4066819	4067871	-1	3858
NZ_CP085987.1	4068390	4069319	1	3859
NZ_CP085987.1	4069612	4070508	1	3860
NZ_CP085987.1	4071024	4071137	1	3861
NZ_CP085987.1	4071230	4072243	-1	3862
NZ_CP085987.1	4072376	4073791	-1	3863
NZ_CP085987.1	4073778	4074452	-1	3864
NZ_CP085987.1	4074607	4075584	1	3865
NZ_CP085987.1	4075599	4076030	1	3866
NZ_CP085987.1	4076041	4077555	1	3867
NZ_CP085987.1	4077505	4077639	-1	3868
NZ_CP085987.1	4077858	4078835	1	3869
NZ_CP085987.1	4078861	4080129	1	3870
NZ_CP085987.1	4080151	4081599	1	3871
NZ_CP085987.1	4081614	4082897	1	3872
NZ_CP085987.1	4083027	4084427	1	3873
NZ_CP085987.1	4084469	4085146	1	3874
NZ_CP085987.1	4085168	4085617	-1	3875
NZ_CP085987.1	4085717	4085875	-1	3876
NZ_CP085987.1	4086058	4086357	1	3877
NZ_CP085987.1	4086367	4086894	1	3878
NZ_CP085987.1	4086973	4087152	1	3879
NZ_CP085987.1	4087242	4087643	-1	3880
NZ_CP085987.1	4088342	4088791	1	3881
NZ_CP085987.1	4088826	4089176	-1	3882
NZ_CP085987.1	4089338	4089664	1	3883
NZ_CP085987.1	4089748	4091082	-1	3884
NZ_CP085987.1	4091171	4091602	1	3885
NZ_CP085987.1	4091874	4092119	1	3886
NZ_CP085987.1	4092116	4092526	1	3887
NZ_CP085987.1	4092526	4094643	1	3888
NZ_CP085987.1	4094654	4095613	1	3889
NZ_CP085987.1	4095968	4097170	1	3890
NZ_CP085987.1	4097163	4098227	1	3891
NZ_CP085987.1	4098297	4099292	1	3892
NZ_CP085987.1	4099457	4100641	1	3893
NZ_CP085987.1	4101138	4101668	1	3894
NZ_CP085987.1	4101795	4102967	1	3895
NZ_CP085987.1	4102984	4104522	1	3896
NZ_CP085987.1	4104571	4105941	-1	3897
NZ_CP085987.1	4106287	4106802	-1	3898
NZ_CP085987.1	4106952	4108508	-1	3899
NZ_CP085987.1	4108585	4109010	-1	3900
NZ_CP085987.1	4109007	4109573	-1	3901
NZ_CP085987.1	4110968	4111153	-1	3902
NZ_CP085987.1	4111388	4114018	-1	3903
NZ_CP085987.1	4114254	4114793	-1	3904
NZ_CP085987.1	4114871	4115932	-1	3905
NZ_CP085987.1	4116017	4116514	-1	3906
NZ_CP085987.1	4116709	4116954	1	3907
NZ_CP085987.1	4116992	4118071	-1	3908
NZ_CP085987.1	4118325	4118888	1	3909
NZ_CP085987.1	4118885	4119856	1	3910
NZ_CP085987.1	4119868	4120230	1	3911
NZ_CP085987.1	4120242	4121021	1	3912
NZ_CP085987.1	4121097	4121456	1	3913
NZ_CP085987.1	4121654	4122427	1	3914
NZ_CP085987.1	4122420	4123385	1	3915
NZ_CP085987.1	4123382	4124902	-1	3916
NZ_CP085987.1	4125088	4126527	1	3917
NZ_CP085987.1	4126524	4127657	1	3918
NZ_CP085987.1	4127754	4129994	-1	3919
NZ_CP085987.1	4130140	4130685	-1	3920
NZ_CP085987.1	4130886	4131695	-1	3921
NZ_CP085987.1	4131722	4132192	-1	3922
NZ_CP085987.1	4132185	4132595	-1	3923
NZ_CP085987.1	4132592	4133359	-1	3924
NZ_CP085987.1	4133359	4133901	-1	3925
NZ_CP085987.1	4133911	4135620	-1	3926
NZ_CP085987.1	4135638	4136561	-1	3927
NZ_CP085987.1	4136564	4138390	-1	3928
NZ_CP085987.1	4138390	4138998	-1	3929
NZ_CP085987.1	4139144	4139605	-1	3930
NZ_CP085987.1	4139815	4140171	1	3931
NZ_CP085987.1	4140240	4141112	1	3932
NZ_CP085987.1	4141103	4141375	1	3933
NZ_CP085987.1	4141375	4142496	1	3934
NZ_CP085987.1	4142493	4143503	1	3935
NZ_CP085987.1	4143722	4145800	1	3936
NZ_CP085987.1	4145862	4146206	-1	3937
NZ_CP085987.1	4146388	4147305	1	3938
NZ_CP085987.1	4147302	4148123	1	3939
NZ_CP085987.1	4148120	4148980	1	3940
NZ_CP085987.1	4148971	4149819	1	3941
NZ_CP085987.1	4149918	4150784	-1	3942
NZ_CP085987.1	4150987	4151742	-1	3943
NZ_CP085987.1	4152127	4153014	-1	3944
NZ_CP085987.1	4153359	4153811	-1	3945
NZ_CP085987.1	4153808	4154488	-1	3946
NZ_CP085987.1	4154445	4155023	-1	3947
NZ_CP085987.1	4155016	4155774	-1	3948
NZ_CP085987.1	4155771	4156076	-1	3949
NZ_CP085987.1	4156095	4156337	-1	3950
NZ_CP085987.1	4156362	4157597	-1	3951
NZ_CP085987.1	4157856	4158785	1	3952
NZ_CP085987.1	4159876	4161537	1	3953
NZ_CP085987.1	4161555	4162037	1	3954
NZ_CP085987.1	4162091	4163698	-1	3955
NZ_CP085987.1	4163709	4164101	-1	3956
NZ_CP085987.1	4164128	4164388	-1	3957
NZ_CP085987.1	4164432	4164680	-1	3958
NZ_CP085987.1	4164699	4166756	-1	3959
NZ_CP085987.1	4166775	4167806	-1	3960
NZ_CP085987.1	4167877	4169106	-1	3961
NZ_CP085987.1	4169134	4170915	-1	3962
NZ_CP085987.1	4170918	4171415	-1	3963
NZ_CP085987.1	4171553	4172623	-1	3964
NZ_CP085987.1	4172610	4173401	-1	3965
NZ_CP085987.1	4173405	4173665	-1	3966
NZ_CP085987.1	4173691	4174365	-1	3967
NZ_CP085987.1	4174355	4175266	-1	3968
NZ_CP085987.1	4175266	4176276	-1	3969
NZ_CP085987.1	4176276	4176719	-1	3970
NZ_CP085987.1	4176697	4177992	-1	3971
NZ_CP085987.1	4177989	4178396	-1	3972
NZ_CP085987.1	4178420	4180477	-1	3973
NZ_CP085987.1	4180502	4181620	-1	3974
NZ_CP085987.1	4181617	4183305	-1	3975
NZ_CP085987.1	4183302	4184051	-1	3976
NZ_CP085987.1	4184409	4184852	1	3977
NZ_CP085987.1	4185283	4185732	1	3978
NZ_CP085987.1	4185732	4186064	1	3979
NZ_CP085987.1	4186337	4186663	-1	3980
NZ_CP085987.1	4187361	4187642	1	3981
NZ_CP085987.1	4187639	4188166	1	3982
NZ_CP085987.1	4188239	4188415	-1	3983
NZ_CP085987.1	4188791	4189447	1	3984
NZ_CP085987.1	4190299	4192866	1	3985
NZ_CP085987.1	4192922	4193302	-1	3986
NZ_CP085987.1	4193299	4194507	-1	3987
NZ_CP085987.1	4194616	4195527	1	3988
NZ_CP085987.1	4195569	4197065	-1	3989
NZ_CP085987.1	4197062	4198012	-1	3990
NZ_CP085987.1	4198052	4198828	-1	3991
NZ_CP085987.1	4198833	4199471	-1	3992
NZ_CP085987.1	4199468	4200730	-1	3993
NZ_CP085987.1	4200724	4201647	-1	3994
NZ_CP085987.1	4201844	4202608	1	3995
NZ_CP085987.1	4202627	4203031	-1	3996
NZ_CP085987.1	4203202	4203795	1	3997
NZ_CP085987.1	4203795	4205222	1	3998
NZ_CP085987.1	4205233	4205469	1	3999
NZ_CP085987.1	4205514	4206506	-1	4000
NZ_CP085987.1	4206569	4207702	-1	4001
NZ_CP085987.1	4207878	4208504	-1	4002
NZ_CP085987.1	4208498	4209259	-1	4003
NZ_CP085987.1	4209240	4210289	-1	4004
NZ_CP085987.1	4210286	4210765	-1	4005
NZ_CP085987.1	4210765	4211475	-1	4006
NZ_CP085987.1	4211494	4211805	-1	4007
NZ_CP085987.1	4211996	4212319	-1	4008
NZ_CP085987.1	4212370	4212975	-1	4009
NZ_CP085987.1	4212962	4214401	-1	4010
NZ_CP085987.1	4214411	4215319	-1	4011
NZ_CP085987.1	4215570	4216616	1	4012
NZ_CP085987.1	4217449	4218114	1	4013
NZ_CP085987.1	4218196	4218477	1	4014
NZ_CP085987.1	4218630	4218923	-1	4015
NZ_CP085987.1	4218923	4219843	-1	4016
NZ_CP085987.1	4219840	4220490	-1	4017
NZ_CP085987.1	4220472	4221218	-1	4018
NZ_CP085987.1	4221229	4222287	-1	4019
NZ_CP085987.1	4222301	4222861	-1	4020
NZ_CP085987.1	4222858	4224315	-1	4021
NZ_CP085987.1	4224425	4224856	-1	4022
NZ_CP085987.1	4224893	4227088	-1	4023
NZ_CP085987.1	4227533	4228486	1	4024
NZ_CP085987.1	4228574	4229308	-1	4025
NZ_CP085987.1	4229384	4231096	-1	4026
NZ_CP085987.1	4231096	4232895	-1	4027
NZ_CP085987.1	4233319	4233681	1	4028
NZ_CP085987.1	4233769	4234566	-1	4029
NZ_CP085987.1	4236454	4237125	-1	4030
NZ_CP085987.1	4237261	4238559	-1	4031
NZ_CP085987.1	4238642	4240279	-1	4032
NZ_CP085987.1	4240507	4241307	-1	4033
NZ_CP085987.1	4242075	4242371	-1	4034
NZ_CP085987.1	4242337	4242624	-1	4035
NZ_CP085987.1	4242777	4245011	-1	4036
NZ_CP085987.1	4245063	4246358	-1	4037
NZ_CP085987.1	4246416	4249172	1	4038
NZ_CP085987.1	4249216	4250358	-1	4039
NZ_CP085987.1	4250436	4251776	-1	4040
NZ_CP085987.1	4251797	4253137	-1	4041
NZ_CP085987.1	4253134	4254492	-1	4042
NZ_CP085987.1	4254973	4255422	-1	4043
NZ_CP085987.1	4255441	4256223	-1	4044
NZ_CP085987.1	4256223	4256552	-1	4045
NZ_CP085987.1	4257164	4257709	-1	4046
NZ_CP085987.1	4257778	4258626	1	4047
NZ_CP085987.1	4258739	4260103	1	4048
NZ_CP085987.1	4260668	4261957	1	4049
NZ_CP085987.1	4262016	4263383	1	4050
NZ_CP085987.1	4263554	4264309	1	4051
NZ_CP085987.1	4264401	4265549	-1	4052
NZ_CP085987.1	4265566	4266213	-1	4053
NZ_CP085987.1	4266768	4268084	1	4054
NZ_CP085987.1	4268116	4269891	1	4055
NZ_CP085987.1	4269992	4271410	1	4056
NZ_CP085987.1	4271412	4271834	1	4057
NZ_CP085987.1	4271892	4272602	1	4058
NZ_CP085987.1	4272661	4273761	-1	4059
NZ_CP085987.1	4273754	4274149	-1	4060
NZ_CP085987.1	4274168	4275085	-1	4061
NZ_CP085987.1	4275042	4275164	-1	4062
NZ_CP085987.1	4275432	4275659	-1	4063
NZ_CP085987.1	4275852	4277057	1	4064
NZ_CP085987.1	4277057	4277500	1	4065
NZ_CP085987.1	4277773	4278687	1	4066
NZ_CP085987.1	4278739	4279545	-1	4067
NZ_CP085987.1	4279655	4280752	-1	4068
NZ_CP085987.1	4281252	4282505	-1	4069
NZ_CP085987.1	4282738	4284069	1	4070
NZ_CP085987.1	4284172	4286007	-1	4071
NZ_CP085987.1	4286004	4289549	-1	4072
NZ_CP085987.1	4289542	4292430	-1	4073
NZ_CP085987.1	4292608	4295979	-1	4074
NZ_CP085987.1	4295995	4296315	-1	4075
NZ_CP085987.1	4296300	4296707	-1	4076
NZ_CP085987.1	4296704	4297267	-1	4077
NZ_CP085987.1	4297258	4297728	-1	4078
NZ_CP085987.1	4297913	4298707	-1	4079
NZ_CP085987.1	4298714	4299589	-1	4080
NZ_CP085987.1	4299805	4302051	-1	4081
NZ_CP085987.1	4302064	4302594	-1	4082
NZ_CP085987.1	4303277	4303972	1	4083
NZ_CP085987.1	4304154	4304867	1	4084
NZ_CP085987.1	4305037	4305255	1	4085
NZ_CP085987.1	4305446	4306486	1	4086
NZ_CP085987.1	4306573	4307775	-1	4087
NZ_CP085987.1	4307768	4309927	-1	4088
NZ_CP085987.1	4310520	4311548	1	4089
NZ_CP085987.1	4311562	4312581	1	4090
NZ_CP085987.1	4312591	4313853	-1	4091
NZ_CP085987.1	4313971	4314906	1	4092
NZ_CP085987.1	4314878	4315585	-1	4093
NZ_CP085987.1	4315698	4317116	-1	4094
NZ_CP085987.1	4317470	4318231	-1	4095
NZ_CP085987.1	4318288	4319124	-1	4096
NZ_CP085987.1	4319554	4320732	-1	4097
NZ_CP085987.1	4320855	4321718	-1	4098
NZ_CP085987.1	4321822	4322277	1	4099
NZ_CP085987.1	4322419	4323648	1	4100
NZ_CP085987.1	4323679	4323951	-1	4101
NZ_CP085987.1	4324073	4324933	1	4102
NZ_CP085987.1	4325143	4325901	-1	4103
NZ_CP085987.1	4325888	4326400	-1	4104
NZ_CP085987.1	4326544	4327620	-1	4105
NZ_CP085987.1	4327617	4328360	-1	4106
NZ_CP085987.1	4328401	4330890	-1	4107
NZ_CP085987.1	4331010	4331594	-1	4108
